-1.531460404396057129e+00,2.217510700225830078e+00,1.120834231376647949e+00,-4.751008003950119019e-02,-4.848900064826011658e-02,-6.917597055435180664e-01,7.189298272132873535e-01,-1.100261136889457703e-02,3.152997493743896484e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.783883601427078247e-02,1.446726560592651367e+00,2.477021664381027222e-01,-4.214150011539459229e-01,-5.502113103866577148e-01,7.295373827219009399e-02,3.503447175025939941e-01,-6.269505620002746582e-02,-1.408673167228698730e+00,-2.469777613878250122e-01,-3.842240273952484131e-01,1.534030735492706299e-01,-1.990359425544738770e-01,1.901362240314483643e-01,1.659874618053436279e-01,1.305577903985977173e-01,4.314502701163291931e-02,4.038894772529602051e-01,-2.397663742303848267e-01,-9.299173206090927124e-02,-3.910294473171234131e-01,-1.716416925191879272e-01,1.064239814877510071e-01,3.086763620376586914e-01,-2.527396976947784424e-01,1.072842404246330261e-01
-1.531437158584594727e+00,2.217355251312255859e+00,1.120784163475036621e+00,-4.754109680652618408e-02,-4.868547245860099792e-02,-6.917012929916381836e-01,7.189707159996032715e-01,-1.098087430000305176e-02,3.152590095996856689e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.819910138845443726e-02,1.447015404701232910e+00,2.465634346008300781e-01,-4.205278158187866211e-01,-5.505193471908569336e-01,7.004544138908386230e-02,3.458010852336883545e-01,-6.284124404191970825e-02,-1.408595442771911621e+00,-2.470128536224365234e-01,-3.837842047214508057e-01,1.531345546245574951e-01,-1.959185153245925903e-01,1.890034377574920654e-01,1.658388525247573853e-01,1.303209364414215088e-01,4.370466247200965881e-02,4.040546417236328125e-01,-2.401966750621795654e-01,-9.293904900550842285e-02,-3.910751342773437500e-01,-1.722119897603988647e-01,1.067998036742210388e-01,3.089476823806762695e-01,-2.531031668186187744e-01,1.072948947548866272e-01
-1.531451463699340820e+00,2.217179536819458008e+00,1.120734214782714844e+00,-4.759647697210311890e-02,-4.885180294513702393e-02,-6.916188597679138184e-01,7.190350890159606934e-01,-1.093754731118679047e-02,3.151961565017700195e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.848089724779129028e-02,1.447314620018005371e+00,2.452276200056076050e-01,-4.196606576442718506e-01,-5.488067865371704102e-01,6.857925653457641602e-02,3.419058918952941895e-01,-6.310755014419555664e-02,-1.408605337142944336e+00,-2.473635226488113403e-01,-3.832890391349792480e-01,1.552342176437377930e-01,-1.914426982402801514e-01,1.881172209978103638e-01,1.655956059694290161e-01,1.302436143159866333e-01,4.431105405092239380e-02,4.041849374771118164e-01,-2.405984401702880859e-01,-9.296084195375442505e-02,-3.911990225315093994e-01,-1.726502180099487305e-01,1.072892993688583374e-01,3.091361224651336670e-01,-2.534756362438201904e-01,1.072534173727035522e-01
-1.531528234481811523e+00,2.217007160186767578e+00,1.120680093765258789e+00,-4.770114645361900330e-02,-4.899635538458824158e-02,-6.915372610092163086e-01,7.190967798233032227e-01,-1.087869331240653992e-02,3.153210878372192383e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.849742263555526733e-02,1.447604775428771973e+00,2.441356927156448364e-01,-4.189832210540771484e-01,-5.444728136062622070e-01,6.975140422582626343e-02,3.396437466144561768e-01,-6.341868638992309570e-02,-1.408713817596435547e+00,-2.480067461729049683e-01,-3.826510906219482422e-01,1.595816761255264282e-01,-1.865572631359100342e-01,1.871589869260787964e-01,1.653224080801010132e-01,1.304069310426712036e-01,4.500346258282661438e-02,4.043265283107757568e-01,-2.409698963165283203e-01,-9.312256425619125366e-02,-3.913312256336212158e-01,-1.729049682617187500e-01,1.078745350241661072e-01,3.093876838684082031e-01,-2.539392113685607910e-01,1.071448475122451782e-01
-1.531695961952209473e+00,2.216871261596679688e+00,1.120623469352722168e+00,-4.786351695656776428e-02,-4.914521798491477966e-02,-6.914660334587097168e-01,7.191443443298339844e-01,-1.081409119069576263e-02,3.157618343830108643e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.837918192148208618e-02,1.448014140129089355e+00,2.436475455760955811e-01,-4.184159338474273682e-01,-5.396608710289001465e-01,7.075782120227813721e-02,3.393481075763702393e-01,-6.368771195411682129e-02,-1.408892154693603516e+00,-2.484701573848724365e-01,-3.818725645542144775e-01,1.631240248680114746e-01,-1.827719211578369141e-01,1.860530972480773926e-01,1.650093495845794678e-01,1.308811902999877930e-01,4.567213356494903564e-02,4.044051170349121094e-01,-2.413242161273956299e-01,-9.339767694473266602e-02,-3.914490044116973877e-01,-1.728900074958801270e-01,1.086035668849945068e-01,3.097164332866668701e-01,-2.545016705989837646e-01,1.069421693682670593e-01
-1.531909346580505371e+00,2.216790199279785156e+00,1.120573163032531738e+00,-4.801527410745620728e-02,-4.926897585391998291e-02,-6.914208531379699707e-01,7.191691398620605469e-01,-1.075646094977855682e-02,3.163292407989501953e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.813530951738357544e-02,1.448435068130493164e+00,2.437549382448196411e-01,-4.179724156856536865e-01,-5.356903672218322754e-01,7.130572199821472168e-02,3.391864299774169922e-01,-6.391149014234542847e-02,-1.409083366394042969e+00,-2.485895454883575439e-01,-3.810338079929351807e-01,1.654480844736099243e-01,-1.798047721385955811e-01,1.855413168668746948e-01,1.648640930652618408e-01,1.314879953861236572e-01,4.616946354508399963e-02,4.044796228408813477e-01,-2.415897101163864136e-01,-9.370131045579910278e-02,-3.915287852287292480e-01,-1.726958304643630981e-01,1.091849505901336670e-01,3.101687133312225342e-01,-2.550805211067199707e-01,1.067066118121147156e-01
-1.532138705253601074e+00,2.216761589050292969e+00,1.120545148849487305e+00,-4.810049757361412048e-02,-4.932521656155586243e-02,-6.913745403289794922e-01,7.192041873931884766e-01,-1.071816403418779373e-02,3.168212175369262695e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.777131140232086182e-02,1.448846340179443359e+00,2.442128956317901611e-01,-4.176561236381530762e-01,-5.321493744850158691e-01,7.184309512376785278e-02,3.390341997146606445e-01,-6.423094868659973145e-02,-1.409176111221313477e+00,-2.488618344068527222e-01,-3.802476823329925537e-01,1.675343811511993408e-01,-1.772091686725616455e-01,1.850766837596893311e-01,1.646695137023925781e-01,1.319539546966552734e-01,4.640236124396324158e-02,4.044429361820220947e-01,-2.416622489690780640e-01,-9.400346130132675171e-02,-3.916580975055694580e-01,-1.724371910095214844e-01,1.094361320137977600e-01,3.106063604354858398e-01,-2.555238604545593262e-01,1.064650416374206543e-01
-1.532389879226684570e+00,2.216775655746459961e+00,1.120535373687744141e+00,-4.815772175788879395e-02,-4.933106154203414917e-02,-6.913036108016967773e-01,7.192680835723876953e-01,-1.070110406726598740e-02,3.173134922981262207e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.732786029577255249e-02,1.449233770370483398e+00,2.448979169130325317e-01,-4.174808561801910400e-01,-5.290503501892089844e-01,7.247658818960189819e-02,3.391154110431671143e-01,-6.452809274196624756e-02,-1.409338712692260742e+00,-2.489874511957168579e-01,-3.793001770973205566e-01,1.688080877065658569e-01,-1.753093302249908447e-01,1.843409538269042969e-01,1.642989963293075562e-01,1.323726326227188110e-01,4.648410901427268982e-02,4.042885601520538330e-01,-2.415715754032135010e-01,-9.433085471391677856e-02,-3.918904960155487061e-01,-1.720790117979049683e-01,1.095592230558395386e-01,3.109308481216430664e-01,-2.558389306068420410e-01,1.062033176422119141e-01
-1.532662272453308105e+00,2.216825246810913086e+00,1.120542049407958984e+00,-4.820223152637481689e-02,-4.928771033883094788e-02,-6.911915540695190430e-01,7.193757891654968262e-01,-1.071055699139833450e-02,3.178269267082214355e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.695689588785171509e-02,1.449622988700866699e+00,2.456397712230682373e-01,-4.172652363777160645e-01,-5.272691249847412109e-01,7.326651364564895630e-02,3.395652770996093750e-01,-6.484337151050567627e-02,-1.409603834152221680e+00,-2.489096820354461670e-01,-3.784053623676300049e-01,1.692613214254379272e-01,-1.743247658014297485e-01,1.836406588554382324e-01,1.638297587633132935e-01,1.328138113021850586e-01,4.641239345073699951e-02,4.040487706661224365e-01,-2.413341104984283447e-01,-9.467794001102447510e-02,-3.922677934169769287e-01,-1.715960800647735596e-01,1.096363067626953125e-01,3.110877573490142822e-01,-2.560140192508697510e-01,1.059207320213317871e-01
-1.532949805259704590e+00,2.216897726058959961e+00,1.120567202568054199e+00,-4.823666065931320190e-02,-4.920066520571708679e-02,-6.910418868064880371e-01,7.195231914520263672e-01,-1.083354745060205460e-02,3.183849155902862549e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.625129610300064087e-02,1.449903488159179688e+00,2.463816255331039429e-01,-4.171469211578369141e-01,-5.272432565689086914e-01,7.454396039247512817e-02,3.396750986576080322e-01,-6.514127552509307861e-02,-1.409986138343811035e+00,-2.484025061130523682e-01,-3.775033354759216309e-01,1.684080809354782104e-01,-1.745073348283767700e-01,1.828647851943969727e-01,1.633339822292327881e-01,1.333008706569671631e-01,4.622650146484375000e-02,4.036928713321685791e-01,-2.409485131502151489e-01,-9.503850340843200684e-02,-3.927702307701110840e-01,-1.710009574890136719e-01,1.097637489438056946e-01,3.109292387962341309e-01,-2.559226155281066895e-01,1.056266203522682190e-01
